PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
1629645,Kevin Porter Jr.,1610612749,MIL,8,4,4,29.4,14.6,2.3,4.3,0.529,2.1,2.3,0.944,6.9,0.47,8.4,0.573,2.8,0.188,0.6,0.043,1.1,0.077
1626172,Kevon Looney,1610612740,NOP,12,2,10,12.9,0.3,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.1,0.25,0.1,0.25
1641718,Keyonte George,1610612762,UTA,25,10,15,33.7,10.6,2.8,6,0.457,2.4,2.5,0.968,8,0.756,2.6,0.248,0.5,0.049,0.5,0.045,1.2,0.117
1642863,Khaman Maluach,1610612756,PHX,12,6,6,4.9,0.2,0,0,0,0.3,0.3,0.75,0.3,1.5,0,0,0,0,0,0,0.2,1
203114,Khris Middleton,1610612764,WAS,16,3,13,25.8,5,1.3,1.9,0.677,0.1,0.1,1,2.8,0.55,2.6,0.513,0.7,0.138,0.3,0.063,0.1,0.013
202691,Klay Thompson,1610612742,DAL,25,8,17,21.7,2.4,0.2,0.7,0.222,0,0,0,0.3,0.136,1.5,0.627,0.2,0.068,0.1,0.034,0,0
1641738,Kobe Brown,1610612746,LAC,17,3,14,12.8,1.5,0.3,0.4,0.714,0.2,0.2,0.75,0.8,0.5,0.8,0.538,0.3,0.192,0.1,0.038,0.1,0.077
1642920,Kobe Sanders,1610612746,LAC,18,4,14,19,3.6,0.5,1,0.5,0.5,0.6,0.9,1.5,0.422,1.8,0.516,0.4,0.109,0.4,0.125,0.3,0.078
1642886,Koby Brea,1610612756,PHX,2,1,1,3.9,0.5,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0,0,0
1642851,Kon Knueppel,1610612766,CHA,26,8,18,34,10.3,2.1,3.6,0.574,0.8,0.8,0.955,5,0.487,5,0.491,1,0.097,1,0.094,0.4,0.041
1627739,Kris Dunn,1610612746,LAC,26,6,20,26.3,4.3,0.7,1.3,0.559,0.4,0.6,0.688,1.9,0.442,2.4,0.558,0.5,0.124,0.2,0.053,0.3,0.071
1631200,Kris Murray,1610612757,POR,24,8,16,25,3.4,0.6,1.2,0.536,0.2,0.3,0.5,1.4,0.42,1.8,0.519,0.2,0.062,0.3,0.074,0.2,0.049
204001,Kristaps Porziņģis,1610612737,ATL,13,6,7,25.9,1.8,0.3,0.8,0.364,0.3,0.3,1,1,0.542,0.7,0.375,0.2,0.125,0.2,0.083,0.2,0.083
203937,Kyle Anderson,1610612762,UTA,9,2,7,17.9,4.6,1.2,2.7,0.458,0.9,1.1,0.8,3.3,0.732,1.3,0.293,0.3,0.073,0,0,0.6,0.122
1642271,Kyle Filipowski,1610612762,UTA,24,10,14,23.1,3.2,0.8,1.6,0.5,0.5,0.6,0.786,2.1,0.671,1,0.303,0.3,0.092,0.2,0.066,0.3,0.092
1628398,Kyle Kuzma,1610612749,MIL,25,11,14,26,4.8,1.2,2.4,0.517,0.9,1,0.846,3.4,0.717,1.2,0.242,0.3,0.058,0.5,0.1,0.5,0.108
200768,Kyle Lowry,1610612755,PHI,4,3,1,8.1,0.5,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
1642273,Kyshawn George,1610612764,WAS,22,3,19,31.4,9.3,1.8,3.5,0.5,0.8,1.2,0.692,4.5,0.483,4,0.434,1.6,0.171,0.6,0.068,0.6,0.063
1630163,LaMelo Ball,1610612766,CHA,16,5,11,28.9,13.1,3.3,7.1,0.456,1.3,1.4,0.909,8.1,0.619,4.3,0.329,1.2,0.09,0.8,0.062,0.7,0.052
1642950,Lachlan Olbrich,1610612741,CHI,5,0,5,7.2,0.2,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0
1629013,Landry Shamet,1610612752,NYK,15,9,6,20.9,1.6,0.5,1.1,0.438,0.1,0.4,0.333,1.1,0.708,0.3,0.208,0,0,0,0,0.2,0.125
1626204,Larry Nance Jr.,1610612739,CLE,16,10,6,15,0.4,0.1,0.1,0.5,0,0,0,0.1,0.286,0.3,0.571,0,0,0.1,0.143,0,0
1628374,Lauri Markkanen,1610612762,UTA,24,10,14,35.3,5.3,1.3,2.8,0.47,1.3,1.4,0.941,4.1,0.78,1.5,0.283,0.3,0.055,0.3,0.047,0.7,0.134
2544,LeBron James,1610612747,LAL,9,7,2,33.8,5.6,1.9,3.7,0.515,0.7,1.3,0.5,4.4,0.8,1.1,0.2,0.6,0.1,0.1,0.02,0.7,0.12
1631159,Leonard Miller,1610612750,MIN,9,6,3,4.3,0.8,0.1,0.2,0.5,0.2,0.2,1,0.4,0.571,0.2,0.286,0.1,0.143,0.2,0.286,0.1,0.143
1642862,Liam McNeeley,1610612766,CHA,18,6,12,14.1,2.2,0.4,0.9,0.412,0.4,0.4,1,1.2,0.55,0.8,0.35,0.3,0.125,0.2,0.1,0.2,0.1
1630322,Lindy Waters III,1610612759,SAS,12,8,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628366,Lonzo Ball,1610612739,CLE,20,11,9,24,2,0.2,0.4,0.375,0,0,0,0.3,0.15,1.4,0.7,0.5,0.225,0.2,0.075,0,0
1629652,Luguentz Dort,1610612760,OKC,17,16,1,28.3,2.8,0.3,0.9,0.313,0.4,0.5,0.875,1,0.354,1.4,0.5,0.4,0.125,0.1,0.042,0.2,0.083
1629029,Luka Dončić,1610612747,LAL,19,14,5,37.3,14.8,4.4,7.1,0.627,2.8,3.2,0.869,12.1,0.816,4.7,0.319,1.8,0.124,1,0.067,1.6,0.11
1630568,Luka Garza,1610612738,BOS,19,11,8,13.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628379,Luke Kennard,1610612737,ATL,24,13,11,20.5,3.9,0.4,0.8,0.5,0.3,0.3,0.875,1.1,0.287,2.6,0.66,0.5,0.138,0.3,0.064,0.2,0.043
1628436,Luke Kornet,1610612759,SAS,17,13,4,25.4,0.1,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0
1631247,Luke Travers,1610612739,CLE,11,6,5,8.9,1.6,0.4,1.2,0.308,0,0,0,0.8,0.5,0.5,0.278,0.2,0.111,0,0,0,0
1630644,Mac McClung,1610612754,IND,3,0,3,11.3,3.3,1,1.7,0.6,0.3,0.7,0.5,2.3,0.7,1,0.3,0,0,0.3,0.1,0.3,0.1
1631103,Malaki Branham,1610612764,WAS,11,1,10,8,2.4,0.3,1,0.273,1.2,1.5,0.813,1.7,0.731,0.5,0.192,0.1,0.038,0.2,0.077,0.7,0.308
1628370,Malik Monk,1610612758,SAC,23,5,18,23.9,6.8,1.3,3.8,0.341,0.8,1,0.818,3.4,0.5,2,0.295,0.4,0.058,0.3,0.045,0.5,0.071
1631204,Marcus Sasser,1610612765,DET,2,2,0,4.2,0.5,0.5,0.5,1,0,0,0,1,2,0,0,0,0,0,0,0,0
203935,Marcus Smart,1610612747,LAL,16,12,4,27.2,3.5,1,1.5,0.667,0.5,0.6,0.8,2.6,0.732,1.3,0.357,0.3,0.071,0.3,0.089,0.3,0.089
1641813,Mark Sears,1610612749,MIL,7,1,6,3.7,1.7,0.3,0.7,0.4,0.3,0.3,1,0.9,0.5,0.7,0.417,0.1,0.083,0.1,0.083,0.1,0.083
1631109,Mark Williams,1610612756,PHX,22,13,9,25,0.2,0,0.2,0.25,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0
1628963,Marvin Bagley III,1610612764,WAS,20,3,17,19.3,1.5,0.5,1,0.45,0.2,0.3,0.5,1.1,0.733,0.2,0.1,0.1,0.033,0.2,0.1,0.2,0.1
203486,Mason Plumlee,1610612766,CHA,11,5,6,9.5,0.1,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0
1641824,Matas Buzelis,1610612741,CHI,25,10,15,28.2,6.4,1.8,3.4,0.541,0.8,1,0.808,4.8,0.748,1.6,0.252,0.3,0.044,0.6,0.094,0.6,0.088
1629680,Matisse Thybulle,1610612757,POR,4,2,2,12.2,2,0,0.3,0,0.5,0.5,1,0.5,0.25,1.5,0.75,0.3,0.125,0,0,0.3,0.125
1631108,Max Christie,1610612742,DAL,27,10,17,29,4.5,0.7,1.8,0.396,0.4,0.6,0.75,1.9,0.426,2.1,0.467,0.5,0.107,0.3,0.057,0.3,0.066
1628467,Maxi Kleber,1610612747,LAL,10,6,4,12.1,0.6,0.2,0.2,1,0.2,0.2,1,0.6,1,0.2,0.333,0.1,0.167,0.1,0.167,0.1,0.167
1642875,Maxime Raynaud,1610612758,SAC,18,5,13,18.5,0.7,0.1,0.4,0.25,0,0,0,0.2,0.333,0.2,0.25,0,0,0.1,0.083,0,0
1642877,Micah Peavy,1610612740,NOP,22,3,19,16.1,2.5,0.4,1.2,0.308,0.2,0.3,0.667,1,0.382,1.1,0.436,0.4,0.164,0,0.018,0.1,0.055
1629008,Michael Porter Jr.,1610612751,BKN,21,7,14,32.6,5.1,1.3,2.5,0.528,0.7,1,0.7,3.4,0.673,1.7,0.336,0.6,0.121,0.3,0.056,0.5,0.093
1628969,Mikal Bridges,1610612752,NYK,25,18,7,34.8,7.7,1.3,2.8,0.465,0.4,0.6,0.688,3.1,0.404,4.1,0.534,0.8,0.109,0.3,0.036,0.3,0.041
201144,Mike Conley,1610612750,MIN,24,15,9,19.1,2.7,0.3,0.8,0.316,0.2,0.3,0.833,0.7,0.266,1.7,0.625,0.5,0.203,0.1,0.031,0.1,0.047
1628970,Miles Bridges,1610612766,CHA,26,8,18,34.9,11.5,3.2,6.6,0.485,2,2.5,0.828,8.5,0.739,3,0.261,0.9,0.077,0.4,0.037,1.3,0.11
1642939,Miles Kelly,1610612742,DAL,2,1,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630540,Miles McBride,1610612752,NYK,20,16,4,27,3.4,0.3,1.4,0.214,0.3,0.3,0.833,0.9,0.254,1.8,0.522,0.3,0.075,0.1,0.015,0.2,0.045
1629011,Mitchell Robinson,1610612752,NYK,17,12,5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642885,Mohamed Diawara,1610612752,NYK,17,12,5,3.3,0.4,0.1,0.2,0.333,0,0.1,0,0.1,0.333,0.1,0.333,0.1,0.167,0,0,0.1,0.167
1628420,Monte Morris,1610612754,IND,6,0,6,10.8,2.3,0.2,0.7,0.25,0.2,0.3,0.5,0.5,0.214,1.3,0.571,0.2,0.071,0.2,0.071,0.2,0.071
1630541,Moses Moody,1610612744,GSW,25,11,14,24.7,3.6,0.7,1.6,0.415,0.6,0.6,0.938,2,0.573,1.3,0.371,0.2,0.067,0.2,0.056,0.3,0.09
1631243,Mouhamed Gueye,1610612737,ATL,27,15,12,16.9,1,0.2,0.4,0.5,0,0,0,0.4,0.423,0.5,0.538,0.3,0.269,0,0.038,0,0.038
1630619,Moussa Cisse,1610612742,DAL,19,5,14,10.2,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631217,Moussa Diabaté,1610612766,CHA,25,8,17,22,0.8,0.3,0.5,0.583,0.3,0.4,0.8,0.9,1.048,0.1,0.143,0,0.048,0,0,0.2,0.238
1626167,Myles Turner,1610612749,MIL,26,11,15,28.4,1.7,0.5,1,0.52,0.3,0.5,0.667,1.4,0.841,0.2,0.136,0.1,0.045,0.2,0.114,0.3,0.159
1642066,Myron Gardner,1610612748,MIA,4,4,0,2.4,0.5,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
1642368,N'Faly Dante,1610612737,ATL,4,3,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641772,Nae'Qwan Tomlin,1610612739,CLE,18,10,8,16.5,0.8,0.1,0.3,0.333,0.2,0.2,0.75,0.4,0.467,0.3,0.4,0.1,0.067,0,0,0.1,0.133
1630230,Naji Marshall,1610612742,DAL,27,10,17,28,5.7,1.5,2.5,0.603,1.1,1.4,0.789,4.3,0.752,2,0.359,0.5,0.085,0.3,0.046,0.7,0.131
1629675,Naz Reid,1610612750,MIN,26,17,9,26.4,3.2,1.2,2.2,0.554,0.3,0.3,0.889,2.8,0.878,0.7,0.207,0.3,0.11,0.1,0.037,0.2,0.061
1629674,Neemias Queta,1610612738,BOS,24,13,11,24.7,0.7,0.1,0.5,0.25,0,0.1,0.5,0.3,0.412,0.1,0.118,0,0,0.1,0.118,0,0.059
1629651,Nic Claxton,1610612751,BKN,25,7,18,30.2,5.7,1.9,3.6,0.516,1.2,1.7,0.674,5.2,0.908,0.8,0.141,0.2,0.028,0.2,0.042,0.9,0.155
1630208,Nick Richards,1610612756,PHX,24,12,12,9.4,0.2,0.1,0.2,0.5,0.1,0.1,1,0.3,1.2,0,0,0,0,0,0,0,0.2
1641733,Nick Smith Jr.,1610612747,LAL,9,5,4,14.8,3.4,0.9,2.1,0.421,0,0,0,1.9,0.548,1,0.29,0.1,0.032,0.1,0.032,0,0
1629638,Nickeil Alexander-Walker,1610612737,ATL,25,13,12,32.7,9,2.1,4.1,0.505,1.3,1.5,0.868,5.6,0.621,3,0.339,0.7,0.08,0.7,0.08,0.8,0.085
201587,Nicolas Batum,1610612746,LAC,25,6,19,19.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1628502,Nigel Hayes-Davis,1610612756,PHX,18,8,10,9.1,0.8,0.2,0.4,0.5,0,0,0,0.4,0.571,0.2,0.286,0,0,0.1,0.071,0,0
203999,Nikola Jokić,1610612743,DEN,25,19,6,35,3.7,1.1,1.8,0.636,0.7,0.8,0.9,3,0.815,1.3,0.348,0.4,0.109,0.1,0.033,0.4,0.109
1631107,Nikola Jović,1610612748,MIA,18,9,9,18.7,3.9,0.4,1.3,0.333,0.1,0.2,0.5,1.1,0.282,2,0.507,0.4,0.113,0.4,0.113,0.1,0.028
202696,Nikola Vučević,1610612741,CHI,24,10,14,30.1,2.8,0.7,1.3,0.516,0.1,0.2,0.75,1.5,0.537,1.2,0.418,0.3,0.104,0.1,0.03,0.1,0.03
1642363,Nique Clifford,1610612758,SAC,22,5,17,16.6,2.7,0.3,1,0.333,0.2,0.4,0.625,0.9,0.317,1.2,0.433,0.4,0.133,0.4,0.133,0.2,0.067
1642855,Noa Essengue,1610612741,CHI,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641730,Noah Clowney,1610612751,BKN,25,7,18,28,4.4,1.1,2,0.54,1.6,1.9,0.83,3.8,0.864,0.9,0.2,0.4,0.091,0.4,0.091,1,0.218
1642869,Noah Penda,1610612753,ORL,13,6,7,8.7,2,0.3,1.1,0.286,0,0,0,0.7,0.346,0.8,0.423,0.3,0.154,0,0,0,0
1642849,Nolan Traore,1610612751,BKN,6,1,5,8.9,2.3,0,0.8,0,0.2,0.3,0.5,0.2,0.071,1.2,0.5,0.5,0.214,0,0,0.2,0.071
1626181,Norman Powell,1610612748,MIA,19,11,8,30.8,9.3,3.2,6.3,0.513,0.9,1.3,0.75,7.7,0.83,1.8,0.193,0.3,0.034,0.4,0.04,0.6,0.068
1628384,OG Anunoby,1610612752,NYK,16,12,4,31.2,6.9,1.1,2.5,0.45,0.8,0.9,0.857,3.1,0.455,3.1,0.455,0.7,0.1,0.8,0.109,0.4,0.064
1630167,Obi Toppin,1610612754,IND,3,0,3,27.4,5,0.7,1.7,0.4,2,2,1,3.7,0.733,1.7,0.333,0.3,0.067,0.7,0.133,1,0.2
1630534,Ochai Agbaji,1610612761,TOR,19,10,9,15,1.3,0.2,0.6,0.364,0.2,0.3,0.667,0.6,0.5,0.4,0.333,0.1,0.083,0.1,0.042,0.2,0.125
1641765,Olivier-Maxence Prosper,1610612763,MEM,14,7,7,8.8,1.9,0.4,0.9,0.417,0.4,0.4,1,1.1,0.593,0.7,0.37,0.1,0.037,0.1,0.074,0.2,0.111
1630168,Onyeka Okongwu,1610612737,ATL,26,14,12,30.9,3.2,1,1.8,0.542,0.7,1,0.76,2.8,0.892,0.6,0.181,0.2,0.06,0.3,0.084,0.5,0.157
1631115,Orlando Robinson,1610612753,ORL,3,2,1,7.2,0.7,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,0
1642345,Oso Ighodaro,1610612756,PHX,26,14,12,17.5,1.9,0.3,0.9,0.375,0,0.2,0.25,0.7,0.38,0.6,0.32,0,0,0.1,0.06,0.1,0.04
1631172,Ousmane Dieng,1610612760,OKC,17,16,1,12.5,1.7,0.4,0.8,0.462,0.1,0.1,1,0.8,0.483,0.9,0.517,0.2,0.138,0,0,0.1,0.034
1629023,P.J. Washington,1610612742,DAL,22,7,15,31.9,6.7,1.6,3.9,0.407,0.7,1,0.682,4.1,0.615,1.7,0.25,0.4,0.054,0.5,0.074,0.5,0.074
1641790,PJ Hall,1610612763,MEM,7,2,5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642359,Pacôme Dadiet,1610612752,NYK,9,7,2,2.4,0.2,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0
1631094,Paolo Banchero,1610612753,ORL,16,8,8,31.6,12.2,2.6,5.7,0.462,2.6,3.4,0.778,8.5,0.697,3.8,0.313,0.8,0.067,0.8,0.062,1.8,0.144
1627783,Pascal Siakam,1610612754,IND,25,6,19,34,13.1,3.3,6.2,0.532,1.9,2.6,0.75,8.7,0.662,4.6,0.354,0.8,0.064,0.6,0.046,1.3,0.098
1626192,Pat Connaughton,1610612766,CHA,12,3,9,9.7,1.8,0.4,0.7,0.625,0.3,0.3,0.75,1.1,0.591,0.8,0.455,0.1,0.045,0.1,0.045,0.2,0.091
1630311,Pat Spencer,1610612744,GSW,19,9,10,16,5.8,1.3,2.5,0.5,0.3,0.4,0.75,2.8,0.486,2.7,0.468,0.5,0.09,0.2,0.027,0.2,0.036
1630172,Patrick Williams,1610612741,CHI,24,9,15,21.3,3.8,0.6,1.7,0.366,0.4,0.6,0.643,1.7,0.44,1.6,0.429,0.3,0.066,0.2,0.044,0.3,0.077
202331,Paul George,1610612755,PHI,10,6,4,26.2,5.8,1.1,2.7,0.407,0.4,0.4,1,2.6,0.448,2.6,0.448,0.6,0.103,0.1,0.017,0.2,0.034
1630194,Paul Reed,1610612765,DET,18,14,4,11.2,0.9,0.3,0.6,0.6,0.1,0.1,0.5,0.7,0.813,0.2,0.25,0.1,0.063,0.1,0.063,0.1,0.063
1630202,Payton Pritchard,1610612738,BOS,26,15,11,32.4,10.2,2.3,3.9,0.598,0.7,0.8,0.9,5.5,0.541,5,0.492,1.3,0.128,0.6,0.056,0.5,0.045
1641796,Pelle Larsson,1610612748,MIA,22,13,9,21.8,5,0.7,1.7,0.405,0.7,1.1,0.667,2.3,0.455,2.3,0.455,0.9,0.182,0.3,0.055,0.6,0.118
1631250,Pete Nance,1610612749,MIL,7,1,6,3.8,0.6,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.25,0.1,0.25,0,0
1631212,Peyton Watson,1610612743,DEN,25,19,6,26.2,1.9,0.2,0.8,0.316,0,0.1,0,0.6,0.292,0.8,0.417,0.2,0.125,0.2,0.125,0,0.021
1630173,Precious Achiuwa,1610612758,SAC,19,4,15,20.3,2.4,0.5,1.3,0.36,0.2,0.4,0.5,1.2,0.489,0.5,0.222,0.3,0.111,0.1,0.044,0.2,0.089
1629656,Quentin Grimes,1610612755,PHI,24,13,11,33.4,8.4,1.3,2.8,0.455,1.2,1.3,0.875,4,0.47,4.1,0.485,1,0.124,0.8,0.089,0.7,0.079
1631245,Quenton Jackson,1610612754,IND,6,1,5,18.1,6.2,0.8,2,0.417,1,1.3,0.75,2.7,0.432,3.2,0.514,0.5,0.081,0.2,0.027,0.7,0.108
1642366,Quinten Post,1610612744,GSW,27,13,14,18.1,1.3,0.2,0.5,0.385,0,0,0,0.4,0.306,0.7,0.528,0.1,0.083,0.1,0.056,0,0
1629628,RJ Barrett,1610612761,TOR,17,12,5,30.9,8.4,2.1,3.7,0.571,1.1,1.5,0.731,5.5,0.657,3.2,0.385,0.5,0.056,0.4,0.042,0.8,0.091
1642853,Rasheer Fleming,1610612756,PHX,13,7,6,5.9,0.8,0.1,0.4,0.2,0,0,0,0.2,0.182,0.5,0.545,0,0,0,0,0,0
1642484,RayJ Dennis,1610612746,LAC,13,2,11,12.9,3.9,0.5,1.9,0.28,0.3,0.3,1,1.4,0.353,1.5,0.392,0.2,0.059,0.2,0.039,0.2,0.039
1641712,Rayan Rupert,1610612757,POR,19,9,10,8.4,1.1,0.1,0.3,0.2,0.1,0.1,0.5,0.2,0.15,0.6,0.6,0,0,0.1,0.1,0.1,0.05
1642263,Reed Sheppard,1610612745,HOU,23,16,7,25.2,4.4,1.2,2.3,0.528,0.1,0.2,0.75,2.6,0.588,1.7,0.373,0.5,0.108,0.3,0.069,0.1,0.02
1642434,Riley Minix,1610612759,SAS,3,2,1,2.8,0.7,0,0,0,0,0,0,0,0,0.7,1,0.3,0.5,0,0,0,0
1642265,Rob Dillingham,1610612750,MIN,23,15,8,10.5,4.2,0.9,1.9,0.455,0.1,0.3,0.333,1.8,0.433,1.9,0.443,0.5,0.113,0.3,0.062,0.1,0.031
1629057,Robert Williams III,1610612757,POR,16,6,10,15.6,0.1,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0
1631199,Ron Harper Jr.,1610612738,BOS,4,3,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641842,Ronald Holland II,1610612765,DET,25,20,5,20.9,3.8,1,2.2,0.481,0.4,0.4,0.9,2.6,0.677,0.9,0.229,0.2,0.052,0.5,0.125,0.2,0.052
1626220,Royce O'Neale,1610612756,PHX,26,14,12,29.5,2.5,0.3,0.8,0.429,0.1,0.2,0.75,0.8,0.328,1.3,0.516,0.5,0.203,0.3,0.109,0.1,0.031
203497,Rudy Gobert,1610612750,MIN,26,17,9,31.1,0.7,0.2,0.3,0.444,0,0.1,0.5,0.3,0.529,0.2,0.294,0,0.059,0.1,0.118,0,0.059
1629060,Rui Hachimura,1610612747,LAL,24,17,7,32.9,2.2,0.8,1.5,0.556,0.3,0.3,0.75,2,0.887,0.3,0.151,0.1,0.038,0.2,0.075,0.2,0.075
201566,Russell Westbrook,1610612758,SAC,26,6,20,28.7,11.9,1.7,3.7,0.463,0.8,1.6,0.524,4.3,0.365,5.8,0.487,1.8,0.152,1.3,0.11,0.8,0.068
1642346,Ryan Dunn,1610612756,PHX,21,12,9,22.9,2.4,0.3,1,0.3,0.2,0.2,1,0.8,0.32,1.2,0.5,0.3,0.12,0.1,0.06,0.1,0.04
1641750,Ryan Kalkbrenner,1610612766,CHA,24,8,16,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642948,Ryan Nembhard,1610612742,DAL,14,7,7,20.1,7,1,2.1,0.467,0,0,0,2,0.286,4.2,0.602,1.2,0.173,0.4,0.051,0,0
1631157,Ryan Rollins,1610612749,MIL,26,11,15,31.4,12.1,2.7,5.2,0.519,0.7,0.9,0.75,6.1,0.502,5.5,0.451,1.7,0.143,0.6,0.048,0.5,0.038
1630180,Saddiq Bey,1610612740,NOP,26,5,21,29.2,4.3,1.3,2.7,0.479,0.8,1.2,0.656,3.5,0.829,0.7,0.171,0.1,0.027,0.1,0.027,0.6,0.144
1630573,Sam Hauser,1610612738,BOS,26,15,11,21.6,0.5,0,0.1,0.5,0,0.1,0.5,0.1,0.231,0.3,0.615,0.1,0.154,0.1,0.154,0,0.077
1630241,Sam Merrill,1610612739,CLE,12,9,3,25.9,1.9,0.3,0.6,0.571,0,0,0,0.8,0.391,1.3,0.652,0.3,0.13,0.1,0.043,0,0
1630572,Sandro Mamukelashvili,1610612761,TOR,26,15,11,19.5,2.3,0.7,1.1,0.607,0.2,0.3,0.75,1.6,0.695,0.7,0.305,0.1,0.034,0.3,0.119,0.2,0.068
1630583,Santi Aldama,1610612763,MEM,26,12,14,26.6,4.7,1.2,2.3,0.533,0.5,0.7,0.778,3,0.642,1.9,0.407,0.5,0.106,0.2,0.033,0.3,0.073
1630567,Scottie Barnes,1610612761,TOR,27,16,11,33.8,7.4,2,4.2,0.465,1,1.3,0.778,5,0.677,1.9,0.254,0.6,0.08,0.6,0.08,0.7,0.09
203552,Seth Curry,1610612744,GSW,2,0,2,16,1.5,0.5,1,0.5,0,0,0,1,0.667,0.5,0.333,0,0,0,0,0,0
1631101,Shaedon Sharpe,1610612757,POR,22,8,14,28.5,10.5,2.8,5.6,0.496,1.9,2.4,0.788,7.9,0.757,2.5,0.239,0.6,0.057,0.6,0.061,1.2,0.113
1628983,Shai Gilgeous-Alexander,1610612760,OKC,25,23,2,33.2,17.4,5,8.4,0.59,3.2,3.5,0.931,13.8,0.791,6.3,0.363,1.5,0.085,0.6,0.037,1.8,0.101
1630536,Sharife Cooper,1610612764,WAS,4,1,3,2.5,0.5,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
1631321,Sidy Cissoko,1610612757,POR,21,7,14,19.5,3.4,0.5,1,0.5,0.2,0.3,0.833,1.2,0.366,1.9,0.563,0.2,0.07,0.2,0.07,0.1,0.042
1631323,Simone Fontecchio,1610612748,MIA,24,13,11,19.4,2.8,0.4,0.8,0.474,0,0,0,0.8,0.269,1.7,0.597,0.4,0.149,0.3,0.104,0,0
1642883,Sion James,1610612766,CHA,26,8,18,26.5,3.2,0.5,1.2,0.433,0.5,0.5,0.929,1.6,0.5,1.4,0.439,0.3,0.085,0.3,0.098,0.3,0.085
1642461,Spencer Jones,1610612743,DEN,21,16,5,17.4,0.2,0.1,0.1,1,0,0,0,0.3,1.2,0.1,0.4,0,0,0,0,0,0
201939,Stephen Curry,1610612744,GSW,18,9,9,31.3,8.4,2.2,4.2,0.533,1.2,1.2,0.955,5.8,0.684,3.1,0.362,0.5,0.059,0.4,0.053,0.6,0.072
1642264,Stephon Castle,1610612759,SAS,16,12,4,31.2,13.6,2.7,4.9,0.544,1.9,3,0.646,7.6,0.555,5.1,0.376,1.6,0.115,1.4,0.106,1.5,0.11
203500,Steven Adams,1610612745,HOU,19,14,5,21.3,0.2,0.1,0.1,1,0,0,0,0.1,0.5,0.2,0.75,0.1,0.25,0,0,0,0
1629004,Svi Mykhailiuk,1610612762,UTA,24,9,15,26,2.4,0.6,0.8,0.7,0.2,0.2,1,1.3,0.552,1.3,0.552,0.4,0.155,0.1,0.052,0.1,0.034
204456,T.J. McConnell,1610612754,IND,16,5,11,16.6,10.2,2.4,4.9,0.494,0,0,0,5,0.491,4.9,0.479,1,0.098,0.3,0.031,0,0
1643007,Taelon Peter,1610612754,IND,15,3,12,7,0.3,0.1,0.1,1,0,0,0,0.1,0.5,0.2,0.75,0,0,0,0,0,0
1631106,Tari Eason,1610612745,HOU,11,8,3,23.2,2.6,0.5,1.3,0.357,0.1,0.2,0.5,1,0.379,1,0.379,0.5,0.172,0.3,0.103,0.1,0.034
1627752,Taurean Prince,1610612749,MIL,8,5,3,21.1,1.9,0.5,0.9,0.571,0,0,0,1.1,0.6,0.8,0.4,0.3,0.133,0,0,0,0
1641707,Taylor Hendricks,1610612762,UTA,14,5,9,14.8,1.4,0.3,0.7,0.4,0.1,0.1,0.5,0.6,0.474,0.5,0.368,0.1,0.053,0,0,0.1,0.053
1629611,Terance Mann,1610612751,BKN,23,5,18,26.1,6.1,1,2.1,0.5,0.8,0.9,0.9,3,0.486,3.1,0.514,1,0.164,0.2,0.036,0.4,0.071
