PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203482,Kelly Olynyk,1610612759,SAS,34,36,27,1,43,87,0.494,0.557,0.517,32,45,0.711,0.483,11,42,0.262
1641989,Elijah Harkless,1610612762,UTA,26,19,16,1,27,84,0.321,0.393,0.417,15,35,0.429,0.583,12,49,0.245
1630619,Moussa Cisse,1610612742,DAL,23,34,26,1,49,83,0.59,0.59,1,49,83,0.59,0,0,0,NA
1642352,Keshad Johnson,1610612748,MIA,24,25,21,1,34,80,0.425,0.5,0.525,22,42,0.524,0.475,12,38,0.316
203939,Dwight Powell,1610612742,DAL,34,52,31,1,52,79,0.658,0.665,0.962,51,76,0.671,0.038,1,3,0.333
1630256,Jae'Sean Tate,1610612745,HOU,30,34,28,1,40,78,0.513,0.564,0.692,32,54,0.593,0.308,8,24,0.333
1626192,Pat Connaughton,1610612766,CHA,33,33,24,1,35,76,0.461,0.586,0.382,16,29,0.552,0.618,19,47,0.404
1630167,Obi Toppin,1610612754,IND,28,11,11,1,30,75,0.4,0.473,0.413,19,31,0.613,0.587,11,44,0.25
1631199,Ron Harper Jr.,1610612738,BOS,25,21,19,1,30,75,0.4,0.54,0.187,9,14,0.643,0.813,21,61,0.344
1641871,Duop Reath,1610612757,POR,29,32,25,1,33,74,0.446,0.601,0.257,10,19,0.526,0.743,23,55,0.418
1642484,RayJ Dennis,1610612737,ATL,24,16,13,1,22,73,0.301,0.384,0.466,10,34,0.294,0.534,12,39,0.308
1630322,Lindy Waters III,1610612759,SAS,28,34,27,1,25,66,0.379,0.53,0.121,5,8,0.625,0.879,20,58,0.345
1642404,Chaz Lanier,1610612765,DET,24,24,20,1,22,65,0.338,0.462,0.231,6,15,0.4,0.769,16,50,0.32
1628380,Zach Collins,1610612741,CHI,28,10,10,1,37,64,0.578,0.648,0.672,28,43,0.651,0.328,9,21,0.429
1629162,Jordan McLaughlin,1610612759,SAS,29,34,25,1,25,63,0.397,0.5,0.476,12,30,0.4,0.524,13,33,0.394
1642355,Bronny James,1610612747,LAL,21,32,23,1,25,63,0.397,0.492,0.54,13,34,0.382,0.46,12,29,0.414
1631132,Christian Koloko,1610612737,ATL,25,23,19,1,27,62,0.435,0.444,0.919,26,57,0.456,0.081,1,5,0.2
1631288,Jamal Cain,1610612753,ORL,26,26,20,1,26,62,0.419,0.516,0.532,14,33,0.424,0.468,12,29,0.414
1629680,Matisse Thybulle,1610612757,POR,29,17,16,1,26,62,0.419,0.556,0.323,9,20,0.45,0.677,17,42,0.405
203926,Doug McDermott,1610612758,SAC,34,17,16,1,23,62,0.371,0.548,0.032,1,2,0.5,0.968,22,60,0.367
1630587,Isaiah Livers,1610612756,PHX,27,33,25,1,22,61,0.361,0.459,0.361,10,22,0.455,0.639,12,39,0.308
1630165,Killian Hayes,1610612758,SAC,24,11,11,1,19,61,0.311,0.385,0.508,10,31,0.323,0.492,9,30,0.3
1642866,Joan Beringer,1610612750,MIN,19,31,23,1,40,60,0.667,0.667,1,40,60,0.667,0,0,0,NA
1630574,Ariel Hukporti,1610612752,NYK,23,48,29,1,33,60,0.55,0.558,0.933,32,56,0.571,0.067,1,4,0.25
1628467,Maxi Kleber,1610612747,LAL,34,35,23,1,28,60,0.467,0.517,0.633,22,38,0.579,0.367,6,22,0.273
1642959,Chris Youngblood,1610612757,POR,24,32,25,1,20,60,0.333,0.467,0.15,4,9,0.444,0.85,16,51,0.314
1641748,Andre Jackson Jr.,1610612749,MIL,24,36,23,1,15,60,0.25,0.3,0.433,9,26,0.346,0.567,6,34,0.176
1641790,PJ Hall,1610612766,CHA,24,19,15,1,30,59,0.508,0.534,0.915,27,54,0.5,0.085,3,5,0.6
1642396,Blake Hinson,1610612762,UTA,26,9,9,1,28,59,0.475,0.644,0.254,8,15,0.533,0.746,20,44,0.455
1641747,DaRon Holmes II,1610612743,DEN,23,19,15,1,28,56,0.5,0.661,0.268,10,15,0.667,0.732,18,41,0.439
101108,Chris Paul,1610612746,LAC,40,16,16,1,18,56,0.321,0.411,0.464,8,26,0.308,0.536,10,30,0.333
1627752,Taurean Prince,1610612749,MIL,31,12,11,1,25,55,0.455,0.609,0.291,8,16,0.5,0.709,17,39,0.436
1631120,JD Davison,1610612745,HOU,23,25,19,1,21,54,0.389,0.463,0.481,13,26,0.5,0.519,8,28,0.286
1642863,Khaman Maluach,1610612756,PHX,19,33,20,1,28,53,0.528,0.547,0.792,26,42,0.619,0.208,2,11,0.182
201145,Jeff Green,1610612745,HOU,39,25,23,1,22,53,0.415,0.528,0.321,10,17,0.588,0.679,12,36,0.333
1626172,Kevon Looney,1610612740,NOP,30,18,17,1,23,52,0.442,0.452,0.827,22,43,0.512,0.173,1,9,0.111
1629726,Garrison Mathews,1610612754,IND,29,15,12,1,21,52,0.404,0.567,0.115,4,6,0.667,0.885,17,46,0.37
1641816,Hunter Tyson,1610612743,DEN,25,21,18,1,14,52,0.269,0.337,0.365,7,19,0.368,0.635,7,33,0.212
1631166,Drew Timme,1610612747,LAL,25,21,15,1,30,51,0.588,0.667,0.627,22,32,0.688,0.373,8,19,0.421
1642964,Brooks Barnhizer,1610612760,OKC,24,33,22,1,19,50,0.38,0.43,0.66,14,33,0.424,0.34,5,17,0.294
203078,Bradley Beal,1610612746,LAC,32,6,6,1,18,48,0.375,0.448,0.604,11,29,0.379,0.396,7,19,0.368
1628502,Nigel Hayes-Davis,1610612756,PHX,31,27,20,1,15,46,0.326,0.348,0.652,13,30,0.433,0.348,2,16,0.125
1631131,Oscar Tshiebwe,1610612762,UTA,26,13,12,1,28,45,0.622,0.622,1,28,45,0.622,0,0,0,NA
1630623,Tyson Etienne,1610612751,BKN,26,13,12,1,15,45,0.333,0.5,0.067,0,3,0,0.933,15,42,0.357
1642939,Miles Kelly,1610612742,DAL,23,14,9,1,16,44,0.364,0.477,0.25,6,11,0.545,0.75,10,33,0.303
1630639,A.J. Lawson,1610612761,TOR,25,14,10,1,16,41,0.39,0.488,0.463,8,19,0.421,0.537,8,22,0.364
1631451,Javonte Cooke,1610612757,POR,26,19,14,1,9,41,0.22,0.256,0.439,6,18,0.333,0.561,3,23,0.13
1642502,Malevy Leons,1610612744,GSW,26,15,11,1,16,38,0.421,0.447,0.684,14,26,0.538,0.316,2,12,0.167
1630214,Xavier Tillman,1610612766,CHA,27,23,13,1,16,38,0.421,0.461,0.553,13,21,0.619,0.447,3,17,0.176
1630548,Johnny Juzang,1610612750,MIN,25,21,17,1,16,38,0.421,0.5,0.368,10,14,0.714,0.632,6,24,0.25
1641723,Kobe Bufkin,1610612747,LAL,22,11,10,1,11,38,0.289,0.329,0.474,8,18,0.444,0.526,3,20,0.15
1631117,Walker Kessler,1610612762,UTA,24,5,5,1,26,37,0.703,0.784,0.784,20,29,0.69,0.216,6,8,0.75
1631247,Luke Travers,1610612739,CLE,24,12,10,1,9,36,0.25,0.264,0.556,8,20,0.4,0.444,1,16,0.063
1630604,E.J. Liddell,1610612751,BKN,25,15,13,1,17,35,0.486,0.571,0.429,11,15,0.733,0.571,6,20,0.3
1643018,LJ Cryer,1610612744,GSW,24,9,8,1,16,35,0.457,0.629,0.171,4,6,0.667,0.829,12,29,0.414
1630699,MarJon Beauchamp,1610612755,PHI,25,6,6,1,16,34,0.471,0.574,0.441,9,15,0.6,0.559,7,19,0.368
1631466,Nate Williams,1610612744,GSW,27,8,7,1,16,34,0.471,0.544,0.618,11,21,0.524,0.382,5,13,0.385
1641755,Kevin McCullar Jr.,1610612752,NYK,25,19,13,1,13,34,0.382,0.471,0.5,7,17,0.412,0.5,6,17,0.353
1642918,Alijah Martin,1610612761,TOR,24,16,10,1,12,34,0.353,0.397,0.588,9,20,0.45,0.412,3,14,0.214
1641778,Leaky Black,1610612764,WAS,26,5,5,1,15,32,0.469,0.563,0.531,9,17,0.529,0.469,6,15,0.4
1642367,Jonathan Mogbo,1610612761,TOR,24,28,16,1,16,30,0.533,0.533,1,16,30,0.533,0,0,0,NA
1642882,Julian Reese,1610612764,WAS,22,5,5,1,16,27,0.593,0.593,1,16,27,0.593,0,0,0,NA
1631214,Alondes Williams,1610612764,WAS,26,4,4,1,16,26,0.615,0.712,0.462,11,12,0.917,0.538,5,14,0.357
1641752,Bobi Klintman,1610612765,DET,23,11,9,1,8,26,0.308,0.385,0.5,4,13,0.308,0.5,4,13,0.308
1642357,David Jones Garcia,1610612759,SAS,24,11,8,1,13,25,0.52,0.58,0.8,10,20,0.5,0.2,3,5,0.6
1630644,Mac McClung,1610612741,CHI,27,4,4,1,9,25,0.36,0.4,0.52,7,13,0.538,0.48,2,12,0.167
1628449,Chris Boucher,1610612738,BOS,33,9,8,1,8,25,0.32,0.36,0.4,6,10,0.6,0.6,2,15,0.133
1642950,Lachlan Olbrich,1610612741,CHI,22,25,12,1,11,24,0.458,0.5,0.667,9,16,0.563,0.333,2,8,0.25
1641780,Johni Broome,1610612755,PHI,23,11,5,1,4,24,0.167,0.167,0.792,4,19,0.211,0.208,0,5,0
1631174,Tyler Burton,1610612763,MEM,26,3,3,1,4,24,0.167,0.229,0.375,1,9,0.111,0.625,3,15,0.2
201599,DeAndre Jordan,1610612740,NOP,37,10,9,1,16,23,0.696,0.696,1,16,23,0.696,0,0,0,NA
1642359,Pacôme Dadiet,1610612752,NYK,20,23,10,1,8,23,0.348,0.457,0.348,3,8,0.375,0.652,5,15,0.333
1643052,Chaney Johnson,1610612751,BKN,23,5,5,1,11,22,0.5,0.591,0.591,7,13,0.538,0.409,4,9,0.444
1642443,Jahmir Young,1610612748,MIA,25,11,9,1,8,22,0.364,0.409,0.636,6,14,0.429,0.364,2,8,0.25
201569,Eric Gordon,1610612755,PHI,37,6,5,1,12,21,0.571,0.762,0.333,4,7,0.571,0.667,8,14,0.571
1642876,Adou Thiero,1610612747,LAL,21,19,12,1,10,21,0.476,0.476,0.952,10,20,0.5,0.048,0,1,0
1642449,Tolu Smith,1610612765,DET,25,7,5,1,10,21,0.476,0.476,1,10,21,0.476,0,0,0,NA
1642530,Yuki Kawamura,1610612741,CHI,24,10,6,1,7,21,0.333,0.452,0.286,2,6,0.333,0.714,5,15,0.333
1641810,Antonio Reeves,1610612766,CHA,25,9,6,1,10,20,0.5,0.675,0.35,3,7,0.429,0.65,7,13,0.538
1628420,Monte Morris,1610612754,IND,30,6,6,1,7,20,0.35,0.4,0.6,5,12,0.417,0.4,2,8,0.25
203648,Thanasis Antetokounmpo,1610612749,MIL,33,27,15,1,10,19,0.526,0.526,0.895,10,17,0.588,0.105,0,2,0
1641726,Dereck Lively II,1610612742,DAL,22,7,7,1,11,18,0.611,0.611,1,11,18,0.611,0,0,0,NA
1629312,Haywood Highsmith,1610612756,PHX,29,5,4,1,9,18,0.5,0.694,0.389,2,7,0.286,0.611,7,11,0.636
1643158,Andersson Garcia,1610612762,UTA,25,3,3,1,5,18,0.278,0.306,0.5,4,9,0.444,0.5,1,9,0.111
203552,Seth Curry,1610612744,GSW,35,4,4,1,10,17,0.588,0.706,0.588,6,10,0.6,0.412,4,7,0.571
1642873,Amari Williams,1610612738,BOS,24,19,7,1,8,17,0.471,0.471,1,8,17,0.471,0,0,0,NA
1642955,Kadary Richmond,1610612764,WAS,24,3,3,1,10,16,0.625,0.688,0.75,8,12,0.667,0.25,2,4,0.5
1642260,Nikola Topić,1610612760,OKC,20,5,5,1,7,16,0.438,0.5,0.688,5,11,0.455,0.313,2,5,0.4
1631116,Patrick Baldwin Jr.,1610612758,SAC,23,7,6,1,6,16,0.375,0.469,0.438,3,7,0.429,0.563,3,9,0.333
1642400,Tristan Enaruna,1610612739,CLE,24,6,6,1,6,16,0.375,0.406,0.688,5,11,0.455,0.313,1,5,0.2
1641809,Drew Peterson,1610612766,CHA,26,6,6,1,2,16,0.125,0.125,0.25,2,4,0.5,0.75,0,12,0
1631216,Caleb Houstan,1610612737,ATL,23,13,7,1,7,15,0.467,0.667,0.2,1,3,0.333,0.8,6,12,0.5
1641771,Jalen Slawson,1610612754,IND,26,3,3,1,4,15,0.267,0.333,0.333,2,5,0.4,0.667,2,10,0.2
1631102,TyTy Washington Jr.,1610612746,LAC,24,9,5,1,8,14,0.571,0.679,0.5,5,7,0.714,0.5,3,7,0.429
1642938,Curtis Jones,1610612743,DEN,24,6,5,1,4,14,0.286,0.321,0.357,3,5,0.6,0.643,1,9,0.111
1641801,Emanuel Miller,1610612759,SAS,25,5,5,1,6,13,0.462,0.538,0.538,4,7,0.571,0.462,2,6,0.333
1641813,Mark Sears,1610612749,MIL,24,7,6,1,6,13,0.462,0.615,0.385,2,5,0.4,0.615,4,8,0.5
1642967,John Poulakidas,1610612742,DAL,22,3,3,1,5,13,0.385,0.5,0.231,2,3,0.667,0.769,3,10,0.3
1642384,Isaiah Crawford,1610612745,HOU,24,11,5,1,5,13,0.385,0.462,0.385,3,5,0.6,0.615,2,8,0.25
200768,Kyle Lowry,1610612755,PHI,39,10,7,1,3,13,0.231,0.346,0,0,0,NA,1,3,13,0.231
203486,Mason Plumlee,1610612759,SAS,36,17,6,1,9,12,0.75,0.75,1,9,12,0.75,0,0,0,NA
1628964,Mo Bamba,1610612762,UTA,27,4,3,1,5,11,0.455,0.455,1,5,11,0.455,0,0,0,NA
1641869,Malachi Smith,1610612751,BKN,26,2,2,1,3,11,0.273,0.273,0.818,3,9,0.333,0.182,0,2,0
1627746,Skal Labissiere,1610612764,WAS,29,3,3,1,6,10,0.6,0.65,0.5,5,5,1,0.5,1,5,0.2
1643133,Lawson Lovering,1610612763,MEM,22,2,2,1,6,10,0.6,0.6,1,6,10,0.6,0,0,0,NA
1630164,James Wiseman,1610612754,IND,24,4,4,1,6,10,0.6,0.6,1,6,10,0.6,0,0,0,NA
1630610,DeJon Jarreau,1610612763,MEM,28,2,2,1,4,10,0.4,0.4,0.7,4,7,0.571,0.3,0,3,0
1643016,Bez Mbeng,1610612762,UTA,22,2,2,1,3,10,0.3,0.3,0.6,3,6,0.5,0.4,0,4,0
1628998,Cody Martin,1610612754,IND,30,4,3,1,2,10,0.2,0.2,0.5,2,5,0.4,0.5,0,5,0
1629622,Max Strus,1610612739,CLE,29,1,1,1,7,9,0.778,1.111,0.222,1,2,0.5,0.778,6,7,0.857
202687,Bismack Biyombo,1610612759,SAS,33,19,7,1,6,9,0.667,0.667,1,6,9,0.667,0,0,0,NA
1641725,Trey Alexander,1610612740,NOP,22,5,3,1,6,9,0.667,0.778,0.667,4,6,0.667,0.333,2,3,0.667
1642434,Riley Minix,1610612739,CLE,25,5,2,1,6,9,0.667,0.722,0.556,5,5,1,0.444,1,4,0.25
1641761,Grant Nelson,1610612751,BKN,24,4,3,1,5,9,0.556,0.556,1,5,9,0.556,0,0,0,NA
1642886,Koby Brea,1610612756,PHX,23,5,5,1,5,9,0.556,0.778,0.222,1,2,0.5,0.778,4,7,0.571
204060,Joe Ingles,1610612750,MIN,38,23,9,1,4,9,0.444,0.556,0.333,2,3,0.667,0.667,2,6,0.333
1629646,Charles Bassey,1610612738,BOS,25,3,3,1,4,9,0.444,0.444,1,4,9,0.444,0,0,0,NA
1630625,Dalano Banton,1610612738,BOS,26,5,4,1,4,9,0.444,0.444,1,4,9,0.444,0,0,0,NA
1629634,Brandon Clarke,1610612763,MEM,29,2,2,1,3,9,0.333,0.333,1,3,9,0.333,0,0,0,NA
202066,Garrett Temple,1610612761,TOR,39,16,8,1,1,8,0.125,0.188,0.25,0,2,0,0.75,1,6,0.167
1641998,Trey Jemison III,1610612752,NYK,26,11,4,1,4,7,0.571,0.571,1,4,7,0.571,0,0,0,NA
1641753,Chris Livingston,1610612739,CLE,22,3,2,1,4,7,0.571,0.571,0.571,4,4,1,0.429,0,3,0
1631111,Wendell Moore Jr.,1610612765,DET,24,5,4,1,4,7,0.571,0.571,0.857,4,6,0.667,0.143,0,1,0
1641815,Isaiah Stevens,1610612758,SAC,25,3,2,1,3,7,0.429,0.429,0.857,3,6,0.5,0.143,0,1,0
201959,Taj Gibson,1610612763,MEM,40,2,2,1,2,7,0.286,0.357,0.714,1,5,0.2,0.286,1,2,0.5
1631210,Jacob Toppin,1610612737,ATL,25,5,3,1,4,6,0.667,0.667,1,4,6,0.667,0,0,0,NA
1631205,Buddy Boeheim,1610612760,OKC,26,4,2,1,2,6,0.333,0.5,0,0,0,NA,1,2,6,0.333
203967,Dario Saric,1610612758,SAC,31,5,4,1,1,6,0.167,0.25,0.5,0,3,0,0.5,1,3,0.333
1641890,Tyler Smith,1610612742,DAL,21,2,2,1,1,6,0.167,0.167,0.167,1,1,1,0.833,0,5,0
1642935,Chucky Hepburn,1610612761,TOR,23,2,2,1,0,6,0,0,0.167,0,1,0,0.833,0,5,0
1641807,Norchad Omier,1610612746,LAC,24,3,2,1,4,5,0.8,0.8,0.8,4,4,1,0.2,0,1,0
1631127,Harrison Ingram,1610612759,SAS,23,5,4,1,4,5,0.8,0.9,0.8,3,4,0.75,0.2,1,1,1
1642403,Isaac Jones,1610612765,DET,25,5,3,1,3,5,0.6,0.6,0.6,3,3,1,0.4,0,2,0
1631115,Orlando Robinson,1610612753,ORL,25,4,2,1,3,5,0.6,0.7,0.6,2,3,0.667,0.4,1,2,0.5
1642911,Rocco Zikarsky,1610612750,MIN,19,4,3,1,3,5,0.6,0.6,1,3,5,0.6,0,0,0,NA
1642282,Hunter Sallis,1610612755,PHI,22,7,3,1,3,5,0.6,0.6,1,3,5,0.6,0,0,0,NA
1641794,Dillon Jones,1610612752,NYK,24,5,4,1,1,5,0.2,0.3,0.4,0,2,0,0.6,1,3,0.333
1642951,Sean Pedulla,1610612746,LAC,23,1,1,1,2,4,0.5,0.75,0,0,0,NA,1,2,4,0.5
1642368,N'Faly Dante,1610612737,ATL,24,4,2,1,1,4,0.25,0.25,1,1,4,0.25,0,0,0,NA
1642933,Keshon Gilbert,1610612737,ATL,22,3,3,1,1,4,0.25,0.25,0.5,1,2,0.5,0.5,0,2,0
1631211,Trevor Keels,1610612748,MIA,22,4,3,1,0,4,0,0,0.25,0,1,0,0.75,0,3,0
1643141,Jahmyl Telfort,1610612746,LAC,24,8,4,1,0,4,0,0,0,0,0,NA,1,0,4,0
1642280,Trentyn Flowers,1610612741,CHI,21,2,1,1,2,3,0.667,0.667,0.667,2,2,1,0.333,0,1,0
1642884,Vladislav Goldin,1610612748,MIA,24,5,2,1,2,3,0.667,0.667,1,2,3,0.667,0,0,0,NA
1641732,Colby Jones,1610612765,DET,23,1,1,1,1,3,0.333,0.333,0.333,1,1,1,0.667,0,2,0
1642855,Noa Essengue,1610612741,CHI,19,2,2,1,0,3,0,0,0.333,0,1,0,0.667,0,2,0
1630209,Omer Yurtseven,1610612744,GSW,27,2,1,1,0,3,0,0,0.667,0,2,0,0.333,0,1,0
1631223,David Roddy,1610612743,DEN,24,2,2,1,0,3,0,0,0,0,0,NA,1,0,3,0
1630649,Stanley Umude,1610612759,SAS,26,2,1,1,1,2,0.5,0.5,0.5,1,1,1,0.5,0,1,0
1630621,Hunter Dickinson,1610612740,NOP,25,1,1,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,NA
1642910,John Tonje,1610612738,BOS,24,3,2,1,0,2,0,0,0,0,0,NA,1,0,2,0
1643024,Chris Mañon,1610612747,LAL,24,6,2,1,0,2,0,0,0,0,0,NA,1,0,2,0
1643257,Jayson Kent,1610612757,POR,24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA
1642468,Darius Brown,1610612739,CLE,26,1,1,1,0,1,0,0,1,0,1,0,0,0,0,NA
1642917,Max Shulga,1610612738,BOS,23,4,1,1,0,1,0,0,1,0,1,0,0,0,0,NA
1641787,Tosan Evbuomwan,1610612766,CHA,25,5,1,1,0,1,0,0,1,0,1,0,0,0,0,NA
